company_group,sector,ticker,position,statement_type,concepts_used,extraction_method,n_filings,latest_value,latest_period
DiscA,Consumer Discretionary,HD,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,1601000000.0,2026-05-03
DiscA,Consumer Discretionary,MCD,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,1170000000.0,2026-03-31
DiscA,Consumer Discretionary,TJX,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,5580000000.0,2026-05-02
DiscA,Consumer Discretionary,TSLA,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,16603000000.0,2026-03-31
DiscA,Consumer Discretionary,UBER,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,5558000000.0,2026-03-31
DiscA,Consumer Discretionary,AMZN,cost_of_revenue,income_statement,CostOfGoodsAndServicesSold,sec_companyfacts,21,87463000000.0,2026-03-31
DiscA,Consumer Discretionary,HD,cost_of_revenue,income_statement,CostOfRevenue,sec_companyfacts,21,27984000000.0,2026-05-03
DiscA,Consumer Discretionary,MCD,cost_of_revenue,income_statement,"CostOfGoodsAndServicesSold, Franchisedrestaurantsoccupancyexpenses",sec_companyfacts,21,676000000.0,2026-03-31
DiscA,Consumer Discretionary,TJX,cost_of_revenue,income_statement,CostOfGoodsAndServicesSold,sec_companyfacts,21,9843000000.0,2026-05-02
DiscA,Consumer Discretionary,TSLA,cost_of_revenue,income_statement,CostOfRevenue,sec_companyfacts,21,17667000000.0,2026-03-31
DiscA,Consumer Discretionary,UBER,cost_of_revenue,income_statement,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,sec_companyfacts,21,7258000000.0,2026-03-31
DiscA,Consumer Discretionary,AMZN,gross_profit,income_statement,(calculated/none),calculated,21,94056000000.0,2026-03-31
DiscA,Consumer Discretionary,HD,gross_profit,income_statement,GrossProfit,sec_companyfacts,21,13781000000.0,2026-05-03
DiscA,Consumer Discretionary,MCD,gross_profit,income_statement,(calculated/none),calculated,21,5841000000.0,2026-03-31
DiscA,Consumer Discretionary,TJX,gross_profit,income_statement,(calculated/none),calculated,21,4480000000.0,2026-05-02
DiscA,Consumer Discretionary,TSLA,gross_profit,income_statement,GrossProfit,sec_companyfacts,21,4720000000.0,2026-03-31
DiscA,Consumer Discretionary,UBER,gross_profit,income_statement,(calculated/none),calculated,21,5945000000.0,2026-03-31
DiscA,Consumer Discretionary,AMZN,income_before_tax,income_statement,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,sec_companyfacts,21,39834000000.0,2026-03-31
DiscA,Consumer Discretionary,BKNG,income_before_tax,income_statement,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest, IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",sec_companyfacts,21,1399000000.0,2026-03-31
DiscA,Consumer Discretionary,HD,income_before_tax,income_statement,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest, IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",sec_companyfacts,21,4377000000.0,2026-05-03
DiscA,Consumer Discretionary,MCD,income_before_tax,income_statement,IncomeLossFromContinuingOperationsBeforeIncomeTaxes,ixbrl_dimensional,21,2542000000.0,2026-03-31
DiscA,Consumer Discretionary,TJX,income_before_tax,income_statement,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,sec_companyfacts,21,1721000000.0,2026-05-02
DiscA,Consumer Discretionary,TSLA,income_before_tax,income_statement,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,sec_companyfacts,21,748000000.0,2026-03-31
DiscA,Consumer Discretionary,UBER,income_before_tax,income_statement,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,sec_companyfacts,21,496000000.0,2026-03-31
DiscA,Consumer Discretionary,AMZN,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,9560000000.0,2026-03-31
DiscA,Consumer Discretionary,BKNG,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,316000000.0,2026-03-31
DiscA,Consumer Discretionary,HD,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,1088000000.0,2026-05-03
DiscA,Consumer Discretionary,MCD,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,559000000.0,2026-03-31
DiscA,Consumer Discretionary,TJX,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,389000000.0,2026-05-02
DiscA,Consumer Discretionary,TSLA,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,257000000.0,2026-03-31
DiscA,Consumer Discretionary,UBER,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,194000000.0,2026-03-31
DiscA,Consumer Discretionary,AMZN,inventory,balance_sheet,InventoryNet,sec_companyfacts,21,36534000000.0,2026-03-31
DiscA,Consumer Discretionary,HD,inventory,balance_sheet,InventoryNet,sec_companyfacts,21,27280000000.0,2026-05-03
DiscA,Consumer Discretionary,MCD,inventory,balance_sheet,InventoryNet,sec_companyfacts,21,61000000.0,2026-03-31
DiscA,Consumer Discretionary,TJX,inventory,balance_sheet,InventoryNet,sec_companyfacts,21,7675000000.0,2026-05-02
DiscA,Consumer Discretionary,TSLA,inventory,balance_sheet,InventoryNet,sec_companyfacts,21,14434000000.0,2026-03-31
DiscA,Consumer Discretionary,AMZN,long_term_debt,balance_sheet,LongTermDebtNoncurrent,sec_companyfacts,21,119074000000.0,2026-03-31
DiscA,Consumer Discretionary,BKNG,long_term_debt,balance_sheet,LongTermDebtNoncurrent,sec_companyfacts,21,15398000000.0,2026-03-31
DiscA,Consumer Discretionary,HD,long_term_debt,balance_sheet,"LongTermDebt, LongTermDebtAndCapitalLeaseObligations",sec_companyfacts,21,44828000000.0,2026-05-03
DiscA,Consumer Discretionary,MCD,long_term_debt,balance_sheet,LongTermDebtNoncurrent,sec_companyfacts,21,40105000000.0,2026-03-31
DiscA,Consumer Discretionary,TJX,long_term_debt,balance_sheet,LongTermDebtNoncurrent,sec_companyfacts,21,1871000000.0,2026-05-02
DiscA,Consumer Discretionary,TSLA,long_term_debt,balance_sheet,LongTermDebt,sec_companyfacts,21,7645000000.0,2026-03-31
DiscA,Consumer Discretionary,UBER,long_term_debt,balance_sheet,LongTermDebtNoncurrent,sec_companyfacts,21,10514000000.0,2026-03-31
DiscA,Consumer Discretionary,AMZN,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,30255000000.0,2026-03-31
DiscA,Consumer Discretionary,BKNG,net_income,income_statement,NetIncomeLossAvailableToCommonStockholdersBasic,sec_companyfacts,21,1083000000.0,2026-03-31
DiscA,Consumer Discretionary,HD,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,3289000000.0,2026-05-03
DiscA,Consumer Discretionary,MCD,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,1983000000.0,2026-03-31
DiscA,Consumer Discretionary,TJX,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,1332000000.0,2026-05-02
DiscA,Consumer Discretionary,TSLA,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,477000000.0,2026-03-31
DiscA,Consumer Discretionary,UBER,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,263000000.0,2026-03-31
DiscA,Consumer Discretionary,AMZN,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,26032000000.0,2026-03-31
DiscA,Consumer Discretionary,BKNG,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,3215000000.0,2026-03-31
DiscA,Consumer Discretionary,HD,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,6032000000.0,2026-05-03
DiscA,Consumer Discretionary,MCD,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,2412000000.0,2026-03-31
DiscA,Consumer Discretionary,TJX,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,1119000000.0,2026-05-02
DiscA,Consumer Discretionary,TSLA,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,3937000000.0,2026-03-31
DiscA,Consumer Discretionary,UBER,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,2351000000.0,2026-03-31
DiscA,Consumer Discretionary,AMZN,operating_income,income_statement,OperatingIncomeLoss,sec_companyfacts,21,23852000000.0,2026-03-31
DiscA,Consumer Discretionary,BKNG,operating_income,income_statement,OperatingIncomeLoss,sec_companyfacts,21,1271000000.0,2026-03-31
DiscA,Consumer Discretionary,HD,operating_income,income_statement,OperatingIncomeLoss,sec_companyfacts,21,4981000000.0,2026-05-03
DiscA,Consumer Discretionary,MCD,operating_income,income_statement,OperatingIncomeLoss,sec_companyfacts,21,2953000000.0,2026-03-31
DiscA,Consumer Discretionary,TJX,operating_income,income_statement,OperatingIncomeLoss,ixbrl_dimensional,21,1269000000.0,2026-05-02
DiscA,Consumer Discretionary,TSLA,operating_income,income_statement,OperatingIncomeLoss,sec_companyfacts,21,941000000.0,2026-03-31
DiscA,Consumer Discretionary,UBER,operating_income,income_statement,OperatingIncomeLoss,sec_companyfacts,21,1923000000.0,2026-03-31
DiscA,Consumer Discretionary,AMZN,research_and_development,income_statement,"TechnologyAndContentExpense, TechnologyAndInfrastructureExpense",ixbrl_dimensional,21,29567000000.0,2026-03-31
DiscA,Consumer Discretionary,TSLA,research_and_development,income_statement,ResearchAndDevelopmentExpense,sec_companyfacts,21,1946000000.0,2026-03-31
DiscA,Consumer Discretionary,UBER,research_and_development,income_statement,ResearchAndDevelopmentExpense,sec_companyfacts,21,951000000.0,2026-03-31
DiscA,Consumer Discretionary,AMZN,revenue,income_statement,RevenueFromContractWithCustomerExcludingAssessedTax,sec_companyfacts,21,181519000000.0,2026-03-31
DiscA,Consumer Discretionary,BKNG,revenue,income_statement,Revenues,sec_companyfacts,21,5532000000.0,2026-03-31
DiscA,Consumer Discretionary,HD,revenue,income_statement,RevenueFromContractWithCustomerExcludingAssessedTax,sec_companyfacts,21,41765000000.0,2026-05-03
DiscA,Consumer Discretionary,MCD,revenue,income_statement,Revenues,sec_companyfacts,21,6517000000.0,2026-03-31
DiscA,Consumer Discretionary,TJX,revenue,income_statement,RevenueFromContractWithCustomerIncludingAssessedTax,sec_companyfacts,21,14323000000.0,2026-05-02
DiscA,Consumer Discretionary,TSLA,revenue,income_statement,Revenues,sec_companyfacts,21,22387000000.0,2026-03-31
DiscA,Consumer Discretionary,UBER,revenue,income_statement,Revenues,sec_companyfacts,21,13203000000.0,2026-03-31
DiscA,Consumer Discretionary,AMZN,short_term_debt,balance_sheet,LongTermDebtCurrent,sec_companyfacts,21,2832000000.0,2026-03-31
DiscA,Consumer Discretionary,BKNG,short_term_debt,balance_sheet,LongTermDebtCurrent,sec_companyfacts,21,3015000000.0,2026-03-31
DiscA,Consumer Discretionary,HD,short_term_debt,balance_sheet,LongTermDebtAndCapitalLeaseObligationsCurrent,sec_companyfacts,21,5178000000.0,2026-05-03
DiscA,Consumer Discretionary,MCD,short_term_debt,balance_sheet,"DebtCurrent, LongTermDebtCurrent, ShortTermBorrowings",sec_companyfacts,14,725000000.0,2025-12-31
DiscA,Consumer Discretionary,TJX,short_term_debt,balance_sheet,LongTermDebtCurrent,sec_companyfacts,15,999000000.0,2026-05-02
DiscA,Consumer Discretionary,TSLA,short_term_debt,balance_sheet,DebtCurrent,sec_companyfacts,21,1374000000.0,2026-03-31
DiscA,Consumer Discretionary,UBER,short_term_debt,balance_sheet,LongTermDebtCurrent,sec_companyfacts,20,0.0,2025-12-31
DiscA,Consumer Discretionary,AMZN,total_assets,balance_sheet,Assets,sec_companyfacts,21,916630000000.0,2026-03-31
DiscA,Consumer Discretionary,BKNG,total_assets,balance_sheet,Assets,sec_companyfacts,21,27720000000.0,2026-03-31
DiscA,Consumer Discretionary,HD,total_assets,balance_sheet,Assets,sec_companyfacts,21,107904000000.0,2026-05-03
DiscA,Consumer Discretionary,MCD,total_assets,balance_sheet,Assets,sec_companyfacts,21,60037000000.0,2026-03-31
DiscA,Consumer Discretionary,TJX,total_assets,balance_sheet,Assets,sec_companyfacts,21,36158000000.0,2026-05-02
DiscA,Consumer Discretionary,TSLA,total_assets,balance_sheet,Assets,sec_companyfacts,21,143724000000.0,2026-03-31
DiscA,Consumer Discretionary,UBER,total_assets,balance_sheet,Assets,sec_companyfacts,21,59885000000.0,2026-03-31
DiscA,Consumer Discretionary,AMZN,total_equity,balance_sheet,StockholdersEquity,sec_companyfacts,21,441914000000.0,2026-03-31
DiscA,Consumer Discretionary,BKNG,total_equity,balance_sheet,StockholdersEquity,sec_companyfacts,21,-8724000000.0,2026-03-31
DiscA,Consumer Discretionary,HD,total_equity,balance_sheet,StockholdersEquity,sec_companyfacts,21,13874000000.0,2026-05-03
DiscA,Consumer Discretionary,MCD,total_equity,balance_sheet,StockholdersEquity,sec_companyfacts,21,-1286000000.0,2026-03-31
DiscA,Consumer Discretionary,TJX,total_equity,balance_sheet,StockholdersEquity,sec_companyfacts,21,10403000000.0,2026-05-02
DiscA,Consumer Discretionary,TSLA,total_equity,balance_sheet,StockholdersEquity,sec_companyfacts,21,84116000000.0,2026-03-31
DiscA,Consumer Discretionary,UBER,total_equity,balance_sheet,StockholdersEquity,sec_companyfacts,21,24751000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",CVX,capital_expenditure,cash_flow_statement,PaymentsToAcquireProductiveAssets,sec_companyfacts,21,4063000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",LIN,capital_expenditure,cash_flow_statement,PaymentsToAcquirePropertyPlantAndEquipment,sec_companyfacts,21,1342000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,capital_expenditure,cash_flow_statement,PaymentsToAcquirePropertyPlantAndEquipment,sec_companyfacts,21,6470000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",CVX,cash_and_cash_equivalents,balance_sheet,"CashAndCashEquivalentsAtCarryingValue, CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",sec_companyfacts,21,6316000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",LIN,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,3959000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,8435000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",CVX,cost_of_revenue,income_statement,CostOfGoodsAndServicesSold,ixbrl_dimensional,21,28265000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,cost_of_revenue,income_statement,CrudeOilAndProductPurchases,ixbrl_dimensional,21,51802000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",CVX,depr_amo,income_statement,DepreciationDepletionAndAmortization,ixbrl_dimensional,21,5808000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,depr_amo,income_statement,DepreciationDepletionAndAmortization,ixbrl_dimensional,21,6771000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",CVX,exploration_expense,income_statement,ExplorationExpense,ixbrl_dimensional,21,205000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,exploration_expense,income_statement,ExplorationExpense,ixbrl_dimensional,21,126000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",CVX,income_before_tax,income_statement,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,sec_companyfacts,21,3946000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",LIN,income_before_tax,income_statement,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,sec_companyfacts,21,2431000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,income_before_tax,income_statement,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,sec_companyfacts,21,6967000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",CVX,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,1653000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",LIN,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,571000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,2495000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",CVX,long_term_debt,balance_sheet,"LongTermDebtAndCapitalLeaseObligations, LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities",sec_companyfacts,21,39600000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",LIN,long_term_debt,balance_sheet,"LongTermDebtAndCapitalLeaseObligations, LongTermDebtNoncurrent",sec_companyfacts,21,19859000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,long_term_debt,balance_sheet,LongTermDebtAndCapitalLeaseObligations,sec_companyfacts,21,33130000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",CVX,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,2210000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",LIN,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,1857000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,4183000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",CVX,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,2514000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",LIN,operating_cash_flow,cash_flow_statement,"NetCashProvidedByUsedInOperatingActivities, NetCashProvidedByUsedInOperatingActivitiesContinuingOperations",sec_companyfacts,21,2240000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,8705000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",CVX,operating_expense,income_statement,OperatingCostsAndExpenses,ixbrl_dimensional,21,7676000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,operating_expense,income_statement,ProductionAndManufacturingExpenses,ixbrl_dimensional,21,10695000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",CVX,operating_income,income_statement,(calculated/none),calculated,21,4273000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",LIN,operating_income,income_statement,OperatingIncomeLoss,sec_companyfacts,21,2439000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,operating_income,income_statement,(calculated/none),calculated,21,7324000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",CVX,research_and_development,income_statement,ResearchAndDevelopmentExpense,sec_companyfacts,5,427000000.0,2025-12-31
EnergyA,"Energy, Materials & Utilities",LIN,research_and_development,income_statement,ResearchAndDevelopmentExpense,sec_companyfacts,21,38000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,research_and_development,income_statement,ResearchAndDevelopmentExpense,sec_companyfacts,5,1200000000.0,2025-12-31
EnergyA,"Energy, Materials & Utilities",CVX,revenue,income_statement,Revenues,sec_companyfacts,21,48607000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",LIN,revenue,income_statement,RevenueFromContractWithCustomerExcludingAssessedTax,sec_companyfacts,21,8781000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,revenue,income_statement,Revenues,sec_companyfacts,21,85138000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",CVX,selling_general,income_statement,SellingGeneralAndAdministrativeExpense,ixbrl_dimensional,21,1066000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,selling_general,income_statement,SellingGeneralAndAdministrativeExpense,ixbrl_dimensional,21,2684000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",CVX,short_term_debt,balance_sheet,"DebtCurrent, ShortTermBorrowings",sec_companyfacts,21,5828000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",LIN,short_term_debt,balance_sheet,ShortTermBorrowings,sec_companyfacts,21,4822000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,short_term_debt,balance_sheet,DebtCurrent,sec_companyfacts,21,14531000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",CVX,taxes,income_statement,TaxesOther,ixbrl_dimensional,21,1314000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,taxes,income_statement,TaxesOther,ixbrl_dimensional,21,5736000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",CVX,total_assets,balance_sheet,Assets,sec_companyfacts,21,329551000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",LIN,total_assets,balance_sheet,Assets,sec_companyfacts,21,86315000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,total_assets,balance_sheet,Assets,sec_companyfacts,21,464410000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",CVX,total_equity,balance_sheet,StockholdersEquity,sec_companyfacts,21,183715000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",LIN,total_equity,balance_sheet,StockholdersEquity,sec_companyfacts,21,38566000000.0,2026-03-31
EnergyA,"Energy, Materials & Utilities",XOM,total_equity,balance_sheet,StockholdersEquity,sec_companyfacts,21,254381000000.0,2026-03-31
EnergyB,"Energy, Materials & Utilities",NEE,capital_expenditure,cash_flow_statement,"CapitalExpendituresOfFPL, CapitalExpendituresOfFPLSegment",ixbrl_dimensional,21,3046000000.0,2026-03-31
EnergyB,"Energy, Materials & Utilities",NEE,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,1998000000.0,2026-03-31
EnergyB,"Energy, Materials & Utilities",NEE,commercial_paper,cash_flow_statement,CommercialPaper,ixbrl_dimensional,21,5360000000.0,2026-03-31
EnergyB,"Energy, Materials & Utilities",NEE,current_debt,cash_flow_statement,LongTermDebtCurrent,ixbrl_dimensional,21,3837000000.0,2026-03-31
EnergyB,"Energy, Materials & Utilities",NEE,income_before_tax,income_statement,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,sec_companyfacts,21,1199000000.0,2026-03-31
EnergyB,"Energy, Materials & Utilities",NEE,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,-489000000.0,2026-03-31
EnergyB,"Energy, Materials & Utilities",NEE,long_term_debt,balance_sheet,LongTermDebtNoncurrent,sec_companyfacts,21,93948000000.0,2026-03-31
EnergyB,"Energy, Materials & Utilities",NEE,net_income,income_statement,NetIncomeLoss,sec_companyfacts,21,2182000000.0,2026-03-31
EnergyB,"Energy, Materials & Utilities",NEE,operating_cash_flow,cash_flow_statement,NetCashProvidedByUsedInOperatingActivities,sec_companyfacts,21,2614000000.0,2026-03-31
EnergyB,"Energy, Materials & Utilities",NEE,operating_income,income_statement,OperatingIncomeLoss,sec_companyfacts,21,2208000000.0,2026-03-31
EnergyB,"Energy, Materials & Utilities",NEE,other_short_term,cash_flow_statement,OtherShortTermBorrowings,ixbrl_dimensional,21,1258000000.0,2026-03-31
EnergyB,"Energy, Materials & Utilities",NEE,revenue,income_statement,RevenueFromContractWithCustomerIncludingAssessedTax,sec_companyfacts,21,6100000000.0,2026-03-31
EnergyB,"Energy, Materials & Utilities",NEE,short_term_debt,balance_sheet,(calculated/none),calculated,21,10455000000.0,2026-03-31
EnergyB,"Energy, Materials & Utilities",NEE,total_assets,balance_sheet,Assets,sec_companyfacts,21,221424000000.0,2026-03-31
EnergyB,"Energy, Materials & Utilities",NEE,total_equity,balance_sheet,StockholdersEquity,sec_companyfacts,21,55222000000.0,2026-03-31
FinA,Financial Services,BLK,capital_expenditure,cash_flow_statement,PaymentsToAcquirePropertyPlantAndEquipment,sec_companyfacts,21,106000000.0,2026-03-31
FinA,Financial Services,BRK-B,capital_expenditure,cash_flow_statement,PaymentsToAcquirePropertyPlantAndEquipment,sec_companyfacts,21,4986000000.0,2026-03-31
FinA,Financial Services,MA,capital_expenditure,cash_flow_statement,PaymentsToAcquirePropertyPlantAndEquipment,sec_companyfacts,21,154000000.0,2026-03-31
FinA,Financial Services,SPGI,capital_expenditure,cash_flow_statement,PaymentsToAcquireProductiveAssets,ixbrl_dimensional,21,27000000.0,2026-03-31
FinA,Financial Services,V,capital_expenditure,cash_flow_statement,PaymentsToAcquireProductiveAssets,sec_companyfacts,22,383000000.0,2026-03-31
FinA,Financial Services,BLK,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,9841000000.0,2026-03-31
FinA,Financial Services,BRK-B,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,ixbrl_dimensional,21,51478000000.0,2026-03-31
FinA,Financial Services,MA,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,7906000000.0,2026-03-31
FinA,Financial Services,SPGI,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,21,1810000000.0,2026-03-31
FinA,Financial Services,V,cash_and_cash_equivalents,balance_sheet,CashAndCashEquivalentsAtCarryingValue,sec_companyfacts,22,12404000000.0,2026-03-31
FinA,Financial Services,BLK,income_before_tax,income_statement,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,sec_companyfacts,21,2842000000.0,2026-03-31
FinA,Financial Services,BRK-B,income_before_tax,income_statement,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,sec_companyfacts,21,12319000000.0,2026-03-31
FinA,Financial Services,MA,income_before_tax,income_statement,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest, IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",sec_companyfacts,21,4812000000.0,2026-03-31
FinA,Financial Services,SPGI,income_before_tax,income_statement,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,sec_companyfacts,21,1908000000.0,2026-03-31
FinA,Financial Services,V,income_before_tax,income_statement,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest, IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",sec_companyfacts,22,7174000000.0,2026-03-31
FinA,Financial Services,BLK,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,516000000.0,2026-03-31
FinA,Financial Services,BRK-B,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,2140000000.0,2026-03-31
FinA,Financial Services,MA,income_tax,income_statement,IncomeTaxExpenseBenefit,sec_companyfacts,21,930000000.0,2026-03-31
